,precision,recall,f1-score,support
713,0.0,0.0,0.0,1.0
714,0.0,0.0,0.0,1.0
715,0.0,0.0,0.0,1.0
716,1.0,1.0,1.0,1.0
717,1.0,1.0,1.0,1.0
718,0.0,0.0,0.0,1.0
719,1.0,1.0,1.0,3.0
720,0.6666666666666666,1.0,0.8,2.0
721,0.0,0.0,0.0,1.0
722,1.0,1.0,1.0,1.0
723,1.0,1.0,1.0,1.0
724,0.0,0.0,0.0,1.0
725,0.0,0.0,0.0,2.0
726,1.0,0.5,0.6666666666666666,2.0
727,0.8461538461538461,0.9166666666666666,0.88,12.0
728,1.0,1.0,1.0,17.0
729,0.9259259259259259,0.9259259259259259,0.9259259259259259,27.0
730,1.0,0.4,0.5714285714285714,5.0
731,1.0,0.5,0.6666666666666666,2.0
732,1.0,1.0,1.0,1.0
733,1.0,1.0,1.0,4.0
734,1.0,1.0,1.0,1.0
735,1.0,1.0,1.0,1.0
736,1.0,0.5,0.6666666666666666,2.0
737,1.0,1.0,1.0,1.0
738,1.0,1.0,1.0,1.0
739,1.0,0.6666666666666666,0.8,3.0
740,1.0,1.0,1.0,1.0
741,1.0,1.0,1.0,4.0
742,0.0,0.0,0.0,1.0
743,1.0,1.0,1.0,1.0
744,1.0,1.0,1.0,2.0
745,0.0,0.0,0.0,1.0
746,1.0,1.0,1.0,1.0
747,0.7222222222222222,1.0,0.8387096774193549,13.0
748,0.3333333333333333,1.0,0.5,1.0
749,0.0,0.0,0.0,1.0
750,0.0,0.0,0.0,2.0
751,1.0,1.0,1.0,1.0
752,1.0,1.0,1.0,2.0
753,0.0,0.0,0.0,1.0
754,0.0,0.0,0.0,1.0
755,0.0,0.0,0.0,2.0
756,0.0,0.0,0.0,1.0
757,0.75,1.0,0.8571428571428571,3.0
758,1.0,1.0,1.0,5.0
759,0.0,0.0,0.0,1.0
760,1.0,1.0,1.0,2.0
761,1.0,1.0,1.0,2.0
762,1.0,1.0,1.0,3.0
763,1.0,1.0,1.0,2.0
764,1.0,1.0,1.0,2.0
765,1.0,0.3333333333333333,0.5,3.0
766,1.0,0.5,0.6666666666666666,4.0
767,1.0,1.0,1.0,1.0
768,1.0,1.0,1.0,2.0
769,0.9444444444444444,0.8947368421052632,0.918918918918919,19.0
770,1.0,1.0,1.0,2.0
771,0.0,0.0,0.0,1.0
772,0.75,1.0,0.8571428571428571,3.0
773,0.5,0.6666666666666666,0.5714285714285714,3.0
774,1.0,1.0,1.0,2.0
775,0.0,0.0,0.0,3.0
776,1.0,1.0,1.0,1.0
777,1.0,1.0,1.0,1.0
778,0.0,0.0,0.0,1.0
779,1.0,1.0,1.0,4.0
780,1.0,1.0,1.0,1.0
781,1.0,1.0,1.0,1.0
782,1.0,1.0,1.0,2.0
783,1.0,1.0,1.0,2.0
784,1.0,1.0,1.0,2.0
785,1.0,1.0,1.0,1.0
786,1.0,1.0,1.0,1.0
787,1.0,1.0,1.0,1.0
788,1.0,1.0,1.0,5.0
789,0.875,0.875,0.875,8.0
790,1.0,1.0,1.0,1.0
791,1.0,1.0,1.0,3.0
792,1.0,1.0,1.0,1.0
793,0.0,0.0,0.0,1.0
794,0.5714285714285714,0.6666666666666666,0.6153846153846154,18.0
795,0.0,0.0,0.0,6.0
796,1.0,1.0,1.0,2.0
797,0.7142857142857143,0.9459459459459459,0.813953488372093,74.0
798,1.0,1.0,1.0,1.0
799,0.0,0.0,0.0,1.0
800,1.0,1.0,1.0,1.0
801,0.6666666666666666,1.0,0.8,2.0
802,1.0,1.0,1.0,2.0
803,0.0,0.0,0.0,1.0
804,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
805,0.0,0.0,0.0,2.0
806,0.0,0.0,0.0,1.0
807,0.0,0.0,0.0,1.0
808,1.0,1.0,1.0,1.0
809,0.0,0.0,0.0,1.0
810,0.4,0.6666666666666666,0.5,3.0
811,0.0,0.0,0.0,1.0
812,1.0,1.0,1.0,7.0
813,1.0,1.0,1.0,3.0
814,1.0,1.0,1.0,1.0
815,1.0,1.0,1.0,54.0
816,0.0,0.0,0.0,1.0
817,1.0,1.0,1.0,1.0
818,1.0,0.5,0.6666666666666666,2.0
819,0.0,0.0,0.0,2.0
820,1.0,1.0,1.0,2.0
821,0.65,0.8666666666666667,0.7428571428571429,15.0
822,0.9166666666666666,0.9565217391304348,0.9361702127659575,23.0
823,0.0,0.0,0.0,2.0
824,0.0,0.0,0.0,2.0
825,0.8367346938775511,1.0,0.9111111111111111,41.0
826,1.0,1.0,1.0,1.0
827,0.0,0.0,0.0,1.0
828,0.6666666666666666,1.0,0.8,2.0
829,1.0,1.0,1.0,1.0
830,1.0,0.75,0.8571428571428571,4.0
831,1.0,1.0,1.0,4.0
832,0.8,1.0,0.8888888888888888,4.0
833,0.8,1.0,0.8888888888888888,4.0
834,0.0,0.0,0.0,1.0
835,1.0,1.0,1.0,3.0
836,1.0,0.875,0.9333333333333333,8.0
837,1.0,1.0,1.0,3.0
838,0.0,0.0,0.0,1.0
839,1.0,1.0,1.0,1.0
840,1.0,1.0,1.0,1.0
841,1.0,1.0,1.0,1.0
842,1.0,1.0,1.0,3.0
843,1.0,1.0,1.0,1.0
844,0.6666666666666666,1.0,0.8,4.0
845,0.0,0.0,0.0,2.0
846,1.0,1.0,1.0,1.0
847,1.0,1.0,1.0,9.0
848,0.5,1.0,0.6666666666666666,1.0
849,1.0,1.0,1.0,2.0
850,0.0,0.0,0.0,4.0
851,1.0,1.0,1.0,1.0
852,0.0,0.0,0.0,1.0
853,1.0,1.0,1.0,4.0
854,1.0,1.0,1.0,2.0
855,0.0,0.0,0.0,1.0
856,0.5,1.0,0.6666666666666666,1.0
857,1.0,1.0,1.0,1.0
858,1.0,1.0,1.0,1.0
859,1.0,1.0,1.0,1.0
860,0.8967136150234741,0.9947916666666666,0.9432098765432099,192.0
861,1.0,1.0,1.0,3.0
862,0.75,1.0,0.8571428571428571,6.0
863,1.0,0.3333333333333333,0.5,3.0
864,1.0,1.0,1.0,3.0
865,0.0,0.0,0.0,1.0
866,1.0,1.0,1.0,2.0
867,1.0,0.5,0.6666666666666666,2.0
868,0.7333333333333333,0.9166666666666666,0.8148148148148148,48.0
869,1.0,1.0,1.0,2.0
870,1.0,0.75,0.8571428571428571,4.0
871,1.0,1.0,1.0,1.0
872,0.6666666666666666,1.0,0.8,2.0
873,1.0,1.0,1.0,3.0
874,1.0,0.6666666666666666,0.8,3.0
875,1.0,1.0,1.0,3.0
876,0.0,0.0,0.0,1.0
877,0.0,0.0,0.0,1.0
878,1.0,1.0,1.0,1.0
879,1.0,0.8181818181818182,0.9,11.0
880,0.0,0.0,0.0,1.0
881,0.6666666666666666,1.0,0.8,2.0
882,1.0,1.0,1.0,1.0
883,0.0,0.0,0.0,1.0
884,0.0,0.0,0.0,1.0
885,0.0,0.0,0.0,1.0
886,1.0,1.0,1.0,2.0
887,1.0,1.0,1.0,2.0
888,1.0,1.0,1.0,2.0
889,1.0,1.0,1.0,2.0
890,1.0,1.0,1.0,1.0
891,1.0,0.5,0.6666666666666666,4.0
892,1.0,1.0,1.0,1.0
893,1.0,1.0,1.0,1.0
894,1.0,1.0,1.0,1.0
895,1.0,1.0,1.0,2.0
896,1.0,1.0,1.0,1.0
897,1.0,1.0,1.0,1.0
898,0.0,0.0,0.0,1.0
899,0.0,0.0,0.0,2.0
900,1.0,1.0,1.0,1.0
901,1.0,1.0,1.0,1.0
902,0.0,0.0,0.0,1.0
903,1.0,1.0,1.0,1.0
904,1.0,1.0,1.0,1.0
905,0.0,0.0,0.0,1.0
906,1.0,1.0,1.0,1.0
907,1.0,1.0,1.0,1.0
908,0.75,1.0,0.8571428571428571,3.0
909,0.3333333333333333,1.0,0.5,2.0
910,0.125,0.5,0.2,2.0
911,0.0,0.0,0.0,1.0
912,0.0,0.0,0.0,1.0
913,1.0,1.0,1.0,2.0
914,0.0,0.0,0.0,1.0
915,0.0,0.0,0.0,1.0
916,1.0,1.0,1.0,1.0
917,1.0,1.0,1.0,1.0
918,1.0,1.0,1.0,1.0
919,0.5,0.5,0.5,2.0
920,0.0,0.0,0.0,1.0
921,0.0,0.0,0.0,1.0
922,1.0,1.0,1.0,1.0
923,0.5,0.5,0.5,2.0
924,1.0,1.0,1.0,1.0
925,0.0,0.0,0.0,1.0
926,1.0,1.0,1.0,1.0
927,1.0,1.0,1.0,1.0
928,1.0,1.0,1.0,13.0
929,0.0,0.0,0.0,1.0
930,1.0,1.0,1.0,8.0
931,0.0,0.0,0.0,1.0
932,1.0,1.0,1.0,2.0
933,1.0,1.0,1.0,1.0
934,1.0,1.0,1.0,4.0
935,0.0,0.0,0.0,1.0
936,0.0,0.0,0.0,1.0
937,0.8571428571428571,1.0,0.9230769230769231,6.0
938,1.0,1.0,1.0,1.0
939,1.0,1.0,1.0,1.0
940,1.0,1.0,1.0,8.0
941,0.3333333333333333,1.0,0.5,1.0
942,0.0,0.0,0.0,2.0
943,1.0,1.0,1.0,1.0
944,1.0,1.0,1.0,1.0
945,0.0,0.0,0.0,1.0
946,1.0,1.0,1.0,2.0
947,0.0,0.0,0.0,1.0
948,0.0,0.0,0.0,1.0
949,0.0,0.0,0.0,1.0
950,1.0,1.0,1.0,2.0
951,1.0,1.0,1.0,1.0
952,1.0,0.5,0.6666666666666666,2.0
953,0.2222222222222222,1.0,0.36363636363636365,2.0
954,1.0,1.0,1.0,4.0
955,1.0,1.0,1.0,2.0
956,1.0,1.0,1.0,3.0
957,1.0,1.0,1.0,1.0
958,0.8571428571428571,0.75,0.8,8.0
959,0.6666666666666666,1.0,0.8,2.0
960,0.5,1.0,0.6666666666666666,1.0
961,1.0,1.0,1.0,1.0
962,1.0,1.0,1.0,2.0
963,1.0,1.0,1.0,25.0
964,1.0,1.0,1.0,2.0
965,1.0,1.0,1.0,1.0
966,1.0,0.8333333333333334,0.9090909090909091,6.0
967,1.0,1.0,1.0,3.0
968,1.0,1.0,1.0,5.0
969,1.0,1.0,1.0,1.0
970,0.9583333333333334,0.9583333333333334,0.9583333333333334,24.0
971,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
972,1.0,0.4,0.5714285714285714,5.0
973,1.0,1.0,1.0,1.0
974,0.8387096774193549,1.0,0.9122807017543859,26.0
975,1.0,0.2,0.3333333333333333,5.0
976,0.0,0.0,0.0,3.0
977,0.0,0.0,0.0,1.0
978,1.0,1.0,1.0,1.0
979,0.9285714285714286,1.0,0.9629629629629629,13.0
980,1.0,1.0,1.0,7.0
981,0.5,1.0,0.6666666666666666,2.0
982,1.0,1.0,1.0,1.0
983,0.5,1.0,0.6666666666666666,1.0
984,1.0,1.0,1.0,1.0
985,0.9230769230769231,1.0,0.96,48.0
986,1.0,1.0,1.0,1.0
987,0.0,0.0,0.0,1.0
988,1.0,1.0,1.0,1.0
989,0.3333333333333333,1.0,0.5,1.0
990,1.0,1.0,1.0,10.0
991,1.0,1.0,1.0,1.0
992,1.0,1.0,1.0,1.0
993,1.0,1.0,1.0,6.0
994,0.0,0.0,0.0,1.0
995,1.0,1.0,1.0,5.0
996,0.0,0.0,0.0,1.0
997,1.0,1.0,1.0,1.0
998,1.0,1.0,1.0,2.0
999,0.0,0.0,0.0,2.0
1000,1.0,0.6666666666666666,0.8,3.0
1001,0.0,0.0,0.0,3.0
1002,1.0,1.0,1.0,2.0
1003,0.3333333333333333,1.0,0.5,1.0
1004,0.0,0.0,0.0,1.0
1005,0.0,0.0,0.0,1.0
1006,0.0,0.0,0.0,1.0
1007,1.0,1.0,1.0,1.0
1008,1.0,1.0,1.0,1.0
1009,1.0,1.0,1.0,5.0
1010,0.0,0.0,0.0,1.0
1011,1.0,1.0,1.0,1.0
1012,0.0,0.0,0.0,1.0
1013,1.0,1.0,1.0,1.0
1014,1.0,1.0,1.0,2.0
1015,0.0,0.0,0.0,1.0
1016,0.0,0.0,0.0,1.0
1017,1.0,1.0,1.0,2.0
1018,1.0,1.0,1.0,1.0
1019,0.9,0.9,0.9,10.0
1020,0.9512195121951219,1.0,0.975,39.0
1021,1.0,1.0,1.0,1.0
1022,0.0,0.0,0.0,1.0
1023,1.0,1.0,1.0,1.0
1024,1.0,1.0,1.0,1.0
1025,0.0,0.0,0.0,1.0
1026,0.0,0.0,0.0,1.0
1027,1.0,1.0,1.0,3.0
1028,0.5,0.8333333333333334,0.625,6.0
1029,1.0,1.0,1.0,1.0
1030,1.0,0.875,0.9333333333333333,8.0
1031,1.0,0.5,0.6666666666666666,2.0
1032,0.0,0.0,0.0,1.0
1033,0.6666666666666666,1.0,0.8,2.0
1034,0.8,1.0,0.8888888888888888,8.0
1035,0.6666666666666666,1.0,0.8,2.0
1036,0.75,1.0,0.8571428571428571,3.0
1037,0.0,0.0,0.0,1.0
1038,1.0,1.0,1.0,3.0
1039,1.0,1.0,1.0,2.0
1040,1.0,1.0,1.0,1.0
1041,1.0,1.0,1.0,1.0
1042,1.0,1.0,1.0,1.0
1043,1.0,1.0,1.0,3.0
1044,0.0,0.0,0.0,1.0
1045,1.0,1.0,1.0,1.0
1046,1.0,1.0,1.0,1.0
1047,0.5,1.0,0.6666666666666666,1.0
1048,0.0,0.0,0.0,3.0
1049,1.0,1.0,1.0,1.0
1050,1.0,0.3333333333333333,0.5,3.0
1051,1.0,1.0,1.0,3.0
1052,1.0,1.0,1.0,2.0
1053,1.0,1.0,1.0,6.0
1054,0.84,1.0,0.9130434782608695,21.0
1055,1.0,1.0,1.0,13.0
1056,0.75,1.0,0.8571428571428571,3.0
1057,1.0,1.0,1.0,2.0
1058,1.0,1.0,1.0,3.0
1059,0.5,1.0,0.6666666666666666,2.0
1060,1.0,1.0,1.0,1.0
1061,1.0,1.0,1.0,4.0
1062,1.0,1.0,1.0,1.0
1063,0.0,0.0,0.0,1.0
1064,1.0,1.0,1.0,5.0
1065,1.0,1.0,1.0,2.0
1066,0.75,0.75,0.75,4.0
1067,0.9,0.8780487804878049,0.8888888888888888,41.0
1068,0.8863636363636364,1.0,0.9397590361445783,39.0
1069,0.4,0.6666666666666666,0.5,3.0
1070,1.0,1.0,1.0,4.0
1071,1.0,1.0,1.0,1.0
1072,1.0,1.0,1.0,4.0
1073,1.0,1.0,1.0,1.0
1074,0.0,0.0,0.0,1.0
1075,1.0,1.0,1.0,4.0
1076,1.0,1.0,1.0,1.0
1077,0.0,0.0,0.0,1.0
1078,1.0,1.0,1.0,2.0
1079,1.0,1.0,1.0,3.0
1080,0.0,0.0,0.0,3.0
1081,1.0,1.0,1.0,1.0
1082,0.5,1.0,0.6666666666666666,1.0
1083,1.0,0.6666666666666666,0.8,3.0
1084,0.0,0.0,0.0,1.0
1085,0.0,0.0,0.0,1.0
1086,1.0,1.0,1.0,1.0
1087,0.0,0.0,0.0,1.0
1088,1.0,0.5,0.6666666666666666,4.0
1089,1.0,1.0,1.0,1.0
1090,1.0,1.0,1.0,2.0
1091,1.0,1.0,1.0,2.0
1092,1.0,1.0,1.0,1.0
1093,0.2692307692307692,0.875,0.4117647058823529,8.0
1094,0.0,0.0,0.0,1.0
1095,0.0,0.0,0.0,1.0
1096,0.0,0.0,0.0,1.0
1097,1.0,1.0,1.0,2.0
1098,1.0,1.0,1.0,1.0
1099,1.0,1.0,1.0,3.0
1100,1.0,1.0,1.0,1.0
1101,0.0,0.0,0.0,1.0
1102,1.0,0.6666666666666666,0.8,3.0
1103,1.0,1.0,1.0,8.0
1104,1.0,1.0,1.0,4.0
1105,1.0,1.0,1.0,1.0
1106,1.0,1.0,1.0,2.0
1107,0.0,0.0,0.0,1.0
1108,1.0,1.0,1.0,3.0
1109,1.0,1.0,1.0,2.0
1110,0.5,1.0,0.6666666666666666,3.0
1111,0.0,0.0,0.0,1.0
1112,0.0,0.0,0.0,1.0
1113,0.0,0.0,0.0,2.0
1114,0.0,0.0,0.0,1.0
1115,1.0,1.0,1.0,4.0
1116,1.0,1.0,1.0,1.0
1117,1.0,1.0,1.0,2.0
1118,0.8571428571428571,0.8571428571428571,0.8571428571428571,7.0
1119,1.0,1.0,1.0,1.0
1120,1.0,1.0,1.0,1.0
1121,0.75,1.0,0.8571428571428571,3.0
1122,0.0,0.0,0.0,1.0
1123,0.5,1.0,0.6666666666666666,1.0
1124,1.0,1.0,1.0,2.0
1125,1.0,1.0,1.0,1.0
1126,1.0,1.0,1.0,3.0
1127,0.75,1.0,0.8571428571428571,3.0
1128,0.5,1.0,0.6666666666666666,1.0
1129,1.0,1.0,1.0,1.0
1130,1.0,1.0,1.0,1.0
1131,0.0,0.0,0.0,1.0
1132,1.0,0.5,0.6666666666666666,2.0
1133,1.0,1.0,1.0,3.0
1134,1.0,1.0,1.0,8.0
1135,0.0,0.0,0.0,2.0
1136,0.0,0.0,0.0,1.0
1137,1.0,0.5,0.6666666666666666,4.0
1138,0.0,0.0,0.0,1.0
1139,0.5,1.0,0.6666666666666666,1.0
1140,1.0,1.0,1.0,11.0
1141,0.6666666666666666,1.0,0.8,2.0
1142,0.0,0.0,0.0,5.0
1143,0.0,0.0,0.0,1.0
1144,1.0,1.0,1.0,2.0
1145,1.0,0.5,0.6666666666666666,2.0
1146,1.0,1.0,1.0,1.0
1147,0.0,0.0,0.0,3.0
1148,1.0,1.0,1.0,3.0
1149,1.0,1.0,1.0,13.0
1150,1.0,1.0,1.0,2.0
1151,0.0,0.0,0.0,1.0
1152,0.0,0.0,0.0,1.0
1153,0.9354838709677419,0.90625,0.9206349206349206,32.0
1154,1.0,1.0,1.0,1.0
1155,0.75,1.0,0.8571428571428571,3.0
1156,0.0,0.0,0.0,1.0
1157,0.0,0.0,0.0,3.0
1158,1.0,1.0,1.0,3.0
1159,1.0,1.0,1.0,3.0
1160,1.0,1.0,1.0,1.0
1161,0.0,0.0,0.0,1.0
1162,0.0,0.0,0.0,1.0
1163,0.0,0.0,0.0,1.0
1164,1.0,1.0,1.0,2.0
1165,1.0,0.3333333333333333,0.5,3.0
1166,1.0,1.0,1.0,1.0
1167,1.0,0.9696969696969697,0.9846153846153847,33.0
1168,0.0,0.0,0.0,1.0
1169,1.0,1.0,1.0,1.0
1170,1.0,1.0,1.0,1.0
1171,1.0,1.0,1.0,1.0
1172,1.0,1.0,1.0,1.0
1173,0.5,1.0,0.6666666666666666,1.0
1174,0.0,0.0,0.0,2.0
1175,1.0,1.0,1.0,3.0
1176,1.0,1.0,1.0,2.0
1177,0.0,0.0,0.0,1.0
1178,0.0,0.0,0.0,1.0
1179,1.0,1.0,1.0,1.0
1180,0.9,1.0,0.9473684210526315,9.0
1181,1.0,1.0,1.0,1.0
1182,1.0,1.0,1.0,3.0
1183,0.0,0.0,0.0,1.0
1184,0.0,0.0,0.0,1.0
1185,1.0,1.0,1.0,4.0
1186,1.0,1.0,1.0,2.0
1187,0.0,0.0,0.0,1.0
1188,1.0,1.0,1.0,1.0
1189,0.6666666666666666,1.0,0.8,2.0
1190,1.0,1.0,1.0,1.0
1191,0.0,0.0,0.0,1.0
1192,1.0,1.0,1.0,1.0
1193,1.0,1.0,1.0,1.0
1194,1.0,1.0,1.0,1.0
1195,0.6363636363636364,1.0,0.7777777777777778,7.0
1196,0.0,0.0,0.0,2.0
1197,1.0,0.6666666666666666,0.8,3.0
1198,1.0,1.0,1.0,1.0
1199,0.0,0.0,0.0,1.0
1200,1.0,1.0,1.0,2.0
1201,1.0,1.0,1.0,1.0
1202,0.5,1.0,0.6666666666666666,1.0
1203,1.0,0.9230769230769231,0.96,13.0
1204,1.0,1.0,1.0,1.0
1205,1.0,1.0,1.0,4.0
1206,0.0,0.0,0.0,1.0
1207,1.0,1.0,1.0,1.0
1208,0.75,0.75,0.75,4.0
1209,0.0,0.0,0.0,1.0
1210,0.0,0.0,0.0,1.0
1211,0.0,0.0,0.0,1.0
1212,0.0,0.0,0.0,1.0
1213,0.8333333333333334,1.0,0.9090909090909091,5.0
1214,1.0,1.0,1.0,1.0
1215,0.0,0.0,0.0,1.0
1216,1.0,0.5909090909090909,0.7428571428571429,22.0
1217,1.0,1.0,1.0,2.0
1218,0.0,0.0,0.0,1.0
1219,1.0,0.75,0.8571428571428571,4.0
1220,1.0,1.0,1.0,1.0
1221,1.0,1.0,1.0,5.0
1222,0.0,0.0,0.0,2.0
1223,0.0,0.0,0.0,1.0
1224,1.0,1.0,1.0,12.0
1225,1.0,0.5,0.6666666666666666,2.0
1226,1.0,1.0,1.0,6.0
1227,1.0,1.0,1.0,5.0
1228,0.9117647058823529,1.0,0.9538461538461539,31.0
1229,0.0,0.0,0.0,1.0
1230,0.0,0.0,0.0,2.0
1231,1.0,0.6666666666666666,0.8,3.0
1232,0.84,0.9545454545454546,0.8936170212765957,22.0
1233,0.0,0.0,0.0,1.0
1234,1.0,0.3333333333333333,0.5,3.0
1235,1.0,1.0,1.0,2.0
1236,1.0,1.0,1.0,1.0
1237,1.0,1.0,1.0,2.0
1238,1.0,1.0,1.0,1.0
1239,0.0,0.0,0.0,1.0
1240,1.0,1.0,1.0,2.0
1241,1.0,1.0,1.0,1.0
1242,1.0,1.0,1.0,1.0
1243,1.0,1.0,1.0,1.0
1244,0.6885245901639344,1.0,0.8155339805825242,42.0
1245,1.0,1.0,1.0,3.0
1246,0.5,1.0,0.6666666666666666,1.0
1247,1.0,1.0,1.0,5.0
1248,1.0,1.0,1.0,7.0
1249,1.0,0.8571428571428571,0.9230769230769231,7.0
1250,1.0,1.0,1.0,2.0
1251,0.0,0.0,0.0,1.0
1252,0.918918918918919,0.9714285714285714,0.9444444444444444,35.0
1253,0.0,0.0,0.0,1.0
1254,0.8333333333333334,1.0,0.9090909090909091,5.0
1255,0.9333333333333333,1.0,0.9655172413793104,14.0
1256,1.0,1.0,1.0,2.0
1257,1.0,1.0,1.0,3.0
1258,1.0,1.0,1.0,2.0
1259,1.0,1.0,1.0,2.0
1260,1.0,1.0,1.0,2.0
1261,1.0,1.0,1.0,1.0
1262,1.0,0.9166666666666666,0.9565217391304348,12.0
1263,1.0,1.0,1.0,1.0
1264,1.0,1.0,1.0,1.0
1265,1.0,1.0,1.0,1.0
1266,1.0,1.0,1.0,1.0
1267,0.9166666666666666,1.0,0.9565217391304348,11.0
1268,1.0,1.0,1.0,5.0
1269,1.0,1.0,1.0,14.0
1270,0.7142857142857143,0.625,0.6666666666666666,8.0
1271,1.0,1.0,1.0,2.0
1272,0.0,0.0,0.0,1.0
1273,1.0,1.0,1.0,1.0
1274,0.5,0.5,0.5,2.0
1275,1.0,1.0,1.0,3.0
1276,0.5,0.5,0.5,2.0
1277,0.6666666666666666,1.0,0.8,4.0
1278,0.0,0.0,0.0,1.0
1279,1.0,1.0,1.0,7.0
1280,0.0,0.0,0.0,1.0
1281,0.95,1.0,0.9743589743589743,19.0
1282,1.0,1.0,1.0,1.0
1283,1.0,1.0,1.0,2.0
1284,1.0,1.0,1.0,2.0
1285,1.0,1.0,1.0,8.0
1286,1.0,1.0,1.0,4.0
1287,1.0,1.0,1.0,3.0
1288,0.0,0.0,0.0,2.0
1289,0.0,0.0,0.0,1.0
1290,0.2,1.0,0.3333333333333333,1.0
1291,1.0,1.0,1.0,7.0
1292,1.0,1.0,1.0,2.0
1293,1.0,0.5,0.6666666666666666,2.0
1294,1.0,1.0,1.0,1.0
1295,0.5,1.0,0.6666666666666666,1.0
1296,0.0,0.0,0.0,1.0
1297,1.0,0.75,0.8571428571428571,4.0
1298,1.0,0.5714285714285714,0.7272727272727273,7.0
1299,0.0,0.0,0.0,1.0
1300,0.0,0.0,0.0,1.0
1301,1.0,1.0,1.0,1.0
1302,1.0,1.0,1.0,1.0
1303,0.0,0.0,0.0,1.0
1304,1.0,1.0,1.0,29.0
1305,1.0,1.0,1.0,1.0
1306,1.0,1.0,1.0,1.0
1307,1.0,1.0,1.0,2.0
1308,1.0,1.0,1.0,2.0
1309,1.0,0.5,0.6666666666666666,2.0
1310,0.0,0.0,0.0,4.0
1311,1.0,1.0,1.0,6.0
1312,0.0,0.0,0.0,1.0
1313,1.0,0.5,0.6666666666666666,2.0
1314,1.0,1.0,1.0,1.0
1315,1.0,1.0,1.0,1.0
1316,0.0,0.0,0.0,1.0
1317,0.0,0.0,0.0,3.0
1318,1.0,1.0,1.0,1.0
1319,0.5,1.0,0.6666666666666666,1.0
1320,1.0,1.0,1.0,3.0
1321,1.0,1.0,1.0,1.0
1322,1.0,1.0,1.0,1.0
1323,0.0,0.0,0.0,2.0
1324,1.0,1.0,1.0,1.0
1325,1.0,0.5,0.6666666666666666,2.0
1326,1.0,1.0,1.0,4.0
1327,1.0,1.0,1.0,2.0
1328,0.0,0.0,0.0,1.0
1329,0.0,0.0,0.0,1.0
1330,0.5,1.0,0.6666666666666666,1.0
1331,1.0,1.0,1.0,2.0
1332,1.0,1.0,1.0,8.0
1333,0.0,0.0,0.0,2.0
1334,0.0,0.0,0.0,1.0
1335,0.5,1.0,0.6666666666666666,1.0
1336,0.0,0.0,0.0,1.0
1337,1.0,1.0,1.0,5.0
1338,0.0,0.0,0.0,2.0
1339,0.6666666666666666,0.5,0.5714285714285714,4.0
1340,0.875,0.8235294117647058,0.8484848484848485,17.0
1341,0.0,0.0,0.0,1.0
1342,1.0,1.0,1.0,1.0
1343,0.9090909090909091,1.0,0.9523809523809523,10.0
1344,1.0,1.0,1.0,1.0
1345,0.0,0.0,0.0,1.0
1346,0.0,0.0,0.0,1.0
1347,1.0,1.0,1.0,2.0
1348,1.0,1.0,1.0,32.0
1349,1.0,0.5,0.6666666666666666,2.0
1350,0.75,0.8571428571428571,0.8,7.0
1351,1.0,1.0,1.0,2.0
1352,1.0,1.0,1.0,1.0
1353,0.0,0.0,0.0,1.0
1354,0.0,0.0,0.0,1.0
1355,0.0,0.0,0.0,1.0
1356,0.0,0.0,0.0,1.0
1357,0.0,0.0,0.0,1.0
1358,0.6666666666666666,1.0,0.8,2.0
1359,0.0,0.0,0.0,1.0
1360,1.0,1.0,1.0,3.0
1361,0.0,0.0,0.0,1.0
1362,1.0,1.0,1.0,1.0
1363,0.0,0.0,0.0,2.0
1364,1.0,0.75,0.8571428571428571,4.0
1365,0.0,0.0,0.0,1.0
1366,1.0,1.0,1.0,2.0
1367,0.8333333333333334,1.0,0.9090909090909091,5.0
1368,1.0,1.0,1.0,5.0
1369,1.0,1.0,1.0,2.0
1370,1.0,1.0,1.0,2.0
1371,1.0,1.0,1.0,1.0
1372,0.3333333333333333,1.0,0.5,1.0
1373,1.0,1.0,1.0,2.0
1374,1.0,1.0,1.0,5.0
1375,1.0,1.0,1.0,2.0
1376,0.0,0.0,0.0,3.0
1377,0.0,0.0,0.0,2.0
1378,1.0,1.0,1.0,3.0
1379,1.0,1.0,1.0,6.0
1380,1.0,1.0,1.0,2.0
1381,0.0,0.0,0.0,1.0
1382,0.25,1.0,0.4,1.0
1383,1.0,1.0,1.0,1.0
1384,0.9166666666666666,1.0,0.9565217391304348,11.0
1385,0.5,1.0,0.6666666666666666,1.0
1386,1.0,1.0,1.0,8.0
1387,0.18867924528301888,0.8333333333333334,0.3076923076923077,12.0
1388,0.0,0.0,0.0,1.0
1389,1.0,1.0,1.0,2.0
1390,0.5,1.0,0.6666666666666666,2.0
1391,1.0,1.0,1.0,12.0
1392,0.0,0.0,0.0,1.0
1393,0.5,1.0,0.6666666666666666,1.0
1394,1.0,1.0,1.0,5.0
1395,1.0,1.0,1.0,1.0
1396,1.0,1.0,1.0,2.0
1397,0.0,0.0,0.0,1.0
1398,1.0,0.6666666666666666,0.8,3.0
1399,0.0,0.0,0.0,1.0
1400,1.0,1.0,1.0,2.0
1401,1.0,1.0,1.0,1.0
1402,0.6666666666666666,1.0,0.8,2.0
1403,1.0,1.0,1.0,1.0
1404,0.0,0.0,0.0,1.0
1405,1.0,1.0,1.0,4.0
1406,1.0,1.0,1.0,5.0
1407,1.0,1.0,1.0,2.0
